publish_date,outlet_id,conflict_id,sentiment,sentiment_category,sentiment_intensity
2012-11-16 00:00:00,1,14,0.0229378485628485,neutral,0.0229378485628485
2012-11-16 00:00:00,29,14,0.1217557932263814,positive,0.1217557932263814
2012-11-16 00:00:00,48,14,0.0822931959345003,positive,0.0822931959345003
2012-11-17 00:00:00,12,14,-0.0035022385022385,neutral,0.0035022385022385
2012-11-17 00:00:00,20,14,0.0832594706079555,positive,0.0832594706079555
2012-11-18 00:00:00,106,14,0.0474645808736717,neutral,0.0474645808736717
2012-11-19 00:00:00,7,14,0.0143548581048581,neutral,0.0143548581048581
2012-11-19 00:00:00,22,14,,neutral,
2012-11-19 00:00:00,76,14,0.1791666666666666,positive,0.1791666666666666
2012-11-20 00:00:00,61,14,0.0684550264550264,positive,0.0684550264550264
2012-11-20 00:00:00,106,14,-0.0396103896103896,neutral,0.0396103896103896
2012-11-21 00:00:00,2,14,0.0127089947089947,neutral,0.0127089947089947
2012-11-21 00:00:00,47,14,0.0255263157894736,neutral,0.0255263157894736
2012-11-22 00:00:00,25,14,0.0529017857142857,positive,0.0529017857142857
2012-11-22 00:00:00,30,14,-0.0248188405797101,neutral,0.0248188405797101
2012-11-23 00:00:00,48,14,0.0526202112885931,positive,0.0526202112885931
2012-11-26 00:00:00,24,14,0.0649999999999999,positive,0.0649999999999999
2012-11-27 00:00:00,48,14,0.011574074074074,neutral,0.011574074074074
2012-11-28 00:00:00,103,1,,neutral,
2012-11-29 00:00:00,9,14,0.08,positive,0.08
2012-11-30 00:00:00,21,14,0.5,positive,0.5
2012-12-01 00:00:00,68,14,0.1081439393939394,positive,0.1081439393939394
2012-12-07 00:00:00,49,1,0.0333333333333333,neutral,0.0333333333333333
2012-12-08 00:00:00,39,14,-0.0441666666666666,neutral,0.0441666666666666
2012-12-20 00:00:00,76,14,0.0711031746031746,positive,0.0711031746031746
2012-12-20 00:00:00,103,1,0.0002395577395577,neutral,0.0002395577395577
2012-12-22 00:00:00,106,14,0.028656398697721,neutral,0.028656398697721
2012-12-28 00:00:00,67,1,0.1875,positive,0.1875
2013-01-04 00:00:00,85,14,0.0840003711852885,positive,0.0840003711852885
2013-01-17 00:00:00,85,14,0.1096074380165289,positive,0.1096074380165289
2013-01-22 00:00:00,4,14,0.0487250815028592,neutral,0.0487250815028592
2013-01-26 00:00:00,49,1,0.0950474987974988,positive,0.0950474987974988
2013-01-26 00:00:00,56,1,0.0427648938363224,neutral,0.0427648938363224
2013-02-01 00:00:00,103,14,,neutral,
2013-02-04 00:00:00,69,1,0.0375175294189378,neutral,0.0375175294189378
2013-02-06 00:00:00,75,14,,neutral,
2013-02-07 00:00:00,77,14,,neutral,
