publish_date,outlet_id,conflict_id,sentiment,sentiment_category,sentiment_intensity,article_count,normalized_sentiment
2022-03-24 00:00:00,86,1,0.05022193525169715,neutral,0.05022193525169715,85,0.00059084629707879
2022-03-24 00:00:00,87,1,0.006180714710126503,negative,0.1336316951022833,85,7.271429070737062e-05
2022-03-24 00:00:00,89,1,0.09627777777777771,positive,0.09627777777777771,85,0.0011326797385620908
2022-03-24 00:00:00,91,1,0.0,neutral,0.0,85,0.0
2022-03-24 00:00:00,92,1,0.03113363176873412,positive,0.058716097046511886,85,0.0003662780208086367
2022-03-24 00:00:00,93,1,0.05457173411129925,neutral,0.05457173411129925,85,0.000642020401309403
2022-03-24 00:00:00,93,14,0.0333333333333333,neutral,0.0333333333333333,3,0.0111111111111111
2022-03-24 00:00:00,95,1,0.028148148148148148,neutral,0.04481481481481475,85,0.0003311546840958606
2022-03-24 00:00:00,102,1,0.0156171953046953,neutral,0.0156171953046953,85,0.00018373170946700353
2022-03-24 00:00:00,103,1,0.17460317460317457,positive,0.17460317460317457,85,0.0020541549953314656
2022-03-24 00:00:00,105,1,-0.0038479662698412,neutral,0.0038479662698412,85,-4.527019140989647e-05
2022-03-24 00:00:00,106,14,,neutral,,3,
2022-03-24 00:00:00,108,1,0.11857026143790844,positive,0.11857026143790844,85,0.0013949442522106876
2022-03-25 00:00:00,5,1,0.08,positive,0.08,43,0.0018604651162790699
2022-03-25 00:00:00,8,1,-0.07682157904835503,positive,0.21206730984053382,43,-0.001786548349961745
2022-03-25 00:00:00,13,1,0.07270643939393935,positive,0.07270643939393935,43,0.0016908474277660315
2022-03-25 00:00:00,19,1,0.0808252164502164,positive,0.0808252164502164,43,0.0018796561965166603
2022-03-25 00:00:00,23,1,0.02209332549032745,neutral,0.02780957893385355,43,0.0005137982672169174
2022-03-25 00:00:00,25,1,-0.0699214815796448,negative,0.0699214815796448,43,-0.0016260809669684836
2022-03-25 00:00:00,26,1,0.0792746225582046,neutral,0.0792746225582046,43,0.0018435958734466186
2022-03-25 00:00:00,30,1,0.137012987012987,neutral,0.137012987012987,43,0.003186348535185744
2022-03-25 00:00:00,35,1,-0.0035714285714285,neutral,0.0035714285714285,43,-8.305647840531395e-05
2022-03-25 00:00:00,42,1,0.0506313131313131,positive,0.0506313131313131,43,0.0011774723984026303
2022-03-25 00:00:00,43,1,0.055233346046800205,neutral,0.055233346046800205,43,0.001284496419693028
2022-03-25 00:00:00,45,1,0.0491238138965411,neutral,0.0491238138965411,43,0.0011424142766637466
2022-03-25 00:00:00,47,1,0.1234939393939393,positive,0.1234939393939393,43,0.0028719520789288206
2022-03-25 00:00:00,51,1,-0.041809019904258,negative,0.11069098009574199,43,-0.0009723027884711162
2022-03-25 00:00:00,55,1,,neutral,,43,
2022-03-25 00:00:00,60,1,0.0595137886804553,positive,0.0595137886804553,43,0.0013840415972198906
2022-03-25 00:00:00,68,1,0.0510192456122688,positive,0.0510192456122688,43,0.0011864940840062511
2022-03-25 00:00:00,74,1,,neutral,,43,
2022-03-25 00:00:00,75,1,0.0222451790633608,neutral,0.0222451790633608,43,0.0005173297456595535
2022-03-25 00:00:00,79,1,0.3,positive,0.3,43,0.0069767441860465115
2022-03-25 00:00:00,83,1,0.0467195767195766,neutral,0.0467195767195766,43,0.0010865017841762
2022-03-25 00:00:00,86,1,-0.0320357593795093,neutral,0.0320357593795093,43,-0.0007450176599885885
2022-03-25 00:00:00,87,1,0.0627074314574314,positive,0.0627074314574314,43,0.0014583123594751489
2022-03-25 00:00:00,91,1,-0.010042735042735,neutral,0.010042735042735,43,-0.00023355197773802325
2022-03-25 00:00:00,92,1,,neutral,,43,
2022-03-25 00:00:00,93,1,0.08166035353535353,neutral,0.08166035353535353,43,0.001899077989194268
2022-03-25 00:00:00,98,1,0.0384108527131782,neutral,0.0384108527131782,43,0.0008932756444925162
2022-03-25 00:00:00,105,1,0.0141369047619047,neutral,0.0141369047619047,43,0.0003287652270210395
2022-03-25 00:00:00,108,1,0.027787697920676636,neutral,0.0511210312540099,43,0.0006462255330389916
2022-03-25 00:00:00,108,14,0.0240446264593991,neutral,0.0240446264593991,1,0.0240446264593991
2022-03-26,35,1,,neutral,,1,
2022-03-26 00:00:00,3,1,0.0740178571428571,positive,0.0740178571428571,35,0.0021147959183673453
2022-03-26 00:00:00,6,1,0.05028025155067635,neutral,0.05028025155067635,35,0.00143657861573361
2022-03-26 00:00:00,7,1,,neutral,,35,
2022-03-26 00:00:00,8,1,,neutral,,35,
2022-03-26 00:00:00,9,1,0.0608860102482551,positive,0.0608860102482551,35,0.0017396002928072886
2022-03-26 00:00:00,14,1,0.069622697563874,positive,0.069622697563874,35,0.0019892199303964
2022-03-26 00:00:00,20,1,0.0558452168746286,positive,0.0558452168746286,35,0.0015955776249893885
2022-03-26 00:00:00,27,1,0.0,neutral,0.0,35,0.0
2022-03-26 00:00:00,30,1,0.14509179456906723,positive,0.14509179456906723,35,0.0041454798448304925
2022-03-26 00:00:00,34,1,0.041518305707465133,neutral,0.041518305707465133,35,0.0011862373059275753
2022-03-26 00:00:00,39,1,0.0277066115702479,neutral,0.0277066115702479,35,0.0007916174734356543
2022-03-26 00:00:00,42,1,,neutral,,35,
2022-03-26 00:00:00,47,1,0.0469802644045068,neutral,0.0469802644045068,35,0.0013422932687001943
2022-03-26 00:00:00,53,1,0.049088541666666596,neutral,0.049088541666666596,35,0.00140252976190476
2022-03-26 00:00:00,55,1,0.3499999999999999,positive,0.3499999999999999,35,0.009999999999999998
2022-03-26 00:00:00,57,1,0.1035714285714285,positive,0.1035714285714285,35,0.0029591836734693855
2022-03-26 00:00:00,87,1,0.0575757575757575,positive,0.0575757575757575,35,0.0016450216450216429
2022-03-26 00:00:00,89,1,0.1374999999999999,positive,0.1374999999999999,35,0.003928571428571425
2022-03-26 00:00:00,91,1,0.034090909090909,neutral,0.034090909090909,35,0.0009740259740259714
2022-03-26 00:00:00,92,1,-0.008566725327823849,positive,0.06884793144397575,35,-0.0002447635807949671
2022-03-26 00:00:00,93,1,0.017984654234654247,neutral,0.06024655899655895,35,0.0005138472638472642
2022-03-26 00:00:00,93,14,0.0847763347763347,positive,0.0847763347763347,1,0.0847763347763347
2022-03-26 00:00:00,95,1,0.1605532467532467,positive,0.1605532467532467,35,0.004587235621521334
2022-03-26 00:00:00,96,1,0.1391666666666666,positive,0.1391666666666666,35,0.003976190476190474
2022-03-26 00:00:00,98,1,0.125546590373323,positive,0.125546590373323,35,0.0035870454392378
2022-03-26 00:00:00,102,1,0.057139534442166,positive,0.057139534442166,35,0.0016325581269190286
2022-03-27,50,1,,neutral,,1,
2022-03-27 00:00:00,3,1,-0.1916666666666666,negative,0.1916666666666666,27,-0.007098765432098763
2022-03-27 00:00:00,6,1,0.0649421648091861,positive,0.0649421648091861,27,0.002405265363303189
2022-03-27 00:00:00,7,1,,neutral,,27,
2022-03-27 00:00:00,8,1,,neutral,,27,
2022-03-27 00:00:00,13,1,0.0377393208643208,neutral,0.0377393208643208,27,0.0013977526246044742
2022-03-27 00:00:00,19,1,0.0,neutral,0.0,27,0.0
2022-03-27 00:00:00,26,1,0.07306897546259954,positive,0.07306897546259954,27,0.0027062583504666496
2022-03-27 00:00:00,27,1,0.02234848484848485,neutral,0.02234848484848485,27,0.0008277216610549945
2022-03-27 00:00:00,28,1,0.0705478896103896,positive,0.0705478896103896,27,0.0026128848003848
2022-03-27 00:00:00,30,1,0.0575757575757575,positive,0.0575757575757575,27,0.0021324354657687966
2022-03-27 00:00:00,46,1,0.0,neutral,0.0,27,0.0
2022-03-27 00:00:00,47,1,,neutral,,27,
2022-03-27 00:00:00,53,1,0.0333333333333333,neutral,0.0333333333333333,27,0.0012345679012345666
2022-03-27 00:00:00,55,1,0.1557506887052342,neutral,0.1557506887052342,27,0.005768544026119786
2022-03-27 00:00:00,60,14,0.03384943907265335,neutral,0.03384943907265335,2,0.016924719536326675
2022-03-27 00:00:00,66,1,0.0495766233766233,neutral,0.0495766233766233,27,0.0018361712361712333
2022-03-27 00:00:00,68,1,0.0156126482213438,neutral,0.0156126482213438,27,0.0005782462304201408
2022-03-27 00:00:00,74,1,0.0785714285714285,positive,0.0785714285714285,27,0.0029100529100529074
2022-03-27 00:00:00,89,1,0.080719234006734,positive,0.080719234006734,27,0.002989601259508667
2022-03-27 00:00:00,93,1,0.1034023017713338,positive,0.1034023017713338,27,0.0038297148804197706
2022-03-27 00:00:00,96,1,0.0499539120830329,neutral,0.0499539120830329,27,0.0018501448919641815
2022-03-27 00:00:00,98,1,0.0164356984478935,neutral,0.0164356984478935,27,0.0006087295721442037
2022-03-28 00:00:00,4,1,0.040907738095238,neutral,0.040907738095238,41,0.0009977497096399512
2022-03-28 00:00:00,6,1,0.0359108664772727,neutral,0.0359108664772727,41,0.0008758747921286024
2022-03-28 00:00:00,7,1,0.0619894760412002,positive,0.0619894760412002,41,0.0015119384400292732
2022-03-28 00:00:00,9,1,0.1083304206081983,positive,0.1083304206081983,41,0.0026422053806877633
2022-03-28 00:00:00,13,1,0.0623484848484848,positive,0.0623484848484848,41,0.0015206947524020683
2022-03-28 00:00:00,14,1,-0.0045807453416149,neutral,0.0045807453416149,41,-0.00011172549613694879
2022-03-28 00:00:00,15,1,0.0904476716976717,positive,0.0904476716976717,41,0.002206040773113944
2022-03-28 00:00:00,20,1,0.0,neutral,0.0,41,0.0
2022-03-28 00:00:00,23,1,0.0430600556373752,neutral,0.0430600556373752,41,0.0010502452594481756
2022-03-28 00:00:00,25,1,0.25,positive,0.25,41,0.006097560975609756
2022-03-28 00:00:00,26,1,0.073880772005772,positive,0.073880772005772,41,0.0018019700489212685
2022-03-28 00:00:00,27,1,0.0773389100456769,positive,0.0773389100456769,41,0.0018863148791628513
2022-03-28 00:00:00,28,1,-0.0864285714285714,negative,0.0864285714285714,41,-0.002108013937282229
2022-03-28 00:00:00,30,1,0.0850522461236747,positive,0.0850522461236747,41,0.0020744450274067
2022-03-28 00:00:00,31,1,0.0256899887480244,neutral,0.0256899887480244,41,0.0006265850914152293
2022-03-28 00:00:00,39,1,0.07297879335854016,neutral,0.07297879335854016,41,0.0017799705697204916
2022-03-28 00:00:00,42,1,-0.0181818181818181,neutral,0.0181818181818181,41,-0.00044345898004434395
2022-03-28 00:00:00,47,1,,neutral,,41,
2022-03-28 00:00:00,49,1,0.0,neutral,0.0,41,0.0
2022-03-28 00:00:00,50,1,,neutral,,41,
2022-03-28 00:00:00,52,1,0.1028613663962025,positive,0.1028613663962025,41,0.0025088138145415244
2022-03-28 00:00:00,55,1,0.1363636363636363,positive,0.1363636363636363,41,0.0033259423503325925
2022-03-28 00:00:00,68,1,0.2,positive,0.2,41,0.004878048780487805
2022-03-28 00:00:00,72,1,0.0285714285714285,neutral,0.0285714285714285,41,0.0006968641114982561
2022-03-28 00:00:00,73,1,0.0132440476190476,neutral,0.0132440476190476,41,0.0003230255516840878
2022-03-28 00:00:00,73,14,,neutral,,4,
2022-03-28 00:00:00,75,1,0.0575757575757575,positive,0.0575757575757575,41,0.001404286770140427
2022-03-28 00:00:00,79,1,-0.0583785381968879,negative,0.0583785381968879,41,-0.001423866785289949
2022-03-28 00:00:00,79,14,0.0080555555555555,neutral,0.0080555555555555,4,0.002013888888888875
2022-03-28 00:00:00,80,1,0.0868008658008657,positive,0.0868008658008657,41,0.0021170942878259926
2022-03-28 00:00:00,86,1,0.0725874638525241,positive,0.0725874638525241,41,0.001770425947622539
2022-03-28 00:00:00,87,1,,neutral,,41,
2022-03-28 00:00:00,91,1,0.0426403628117914,neutral,0.0426403628117914,41,0.0010400088490680828
2022-03-28 00:00:00,92,1,0.055432015573525,positive,0.055432015573525,41,0.001352000379842073
2022-03-28 00:00:00,93,1,0.0194696132041333,neutral,0.0194696132041333,41,0.00047486861473495856
2022-03-28 00:00:00,95,1,0.0404457039428137,neutral,0.0404457039428137,41,0.0009864805839710658
2022-03-28 00:00:00,102,1,0.0668048469387755,positive,0.0668048469387755,41,0.0016293865107018415
2022-03-28 00:00:00,105,1,0.0309569273952835,neutral,0.0309569273952835,41,0.000755047009641061
2022-03-28 00:00:00,105,14,0.061889705587622246,positive,0.061889705587622246,4,0.015472426396905561
2022-03-29,34,1,,neutral,,1,
2022-03-29 00:00:00,2,1,0.0775,positive,0.0775,43,0.0018023255813953488
2022-03-29 00:00:00,5,1,0.0555555555555555,positive,0.0555555555555555,43,0.0012919896640826859
2022-03-29 00:00:00,6,1,0.0145957606527459,neutral,0.0145957606527459,43,0.00033943629424990464
2022-03-29 00:00:00,7,1,,neutral,,43,
2022-03-29 00:00:00,8,1,0.0393323941384286,neutral,0.0393323941384286,43,0.0009147068404285722
2022-03-29 00:00:00,9,1,0.050043909753339534,neutral,0.050043909753339534,43,0.0011638118547288264
2022-03-29 00:00:00,10,1,0.0,neutral,0.0,43,0.0
2022-03-29 00:00:00,13,1,0.074587912087912,positive,0.074587912087912,43,0.001734602606695628
2022-03-29 00:00:00,15,1,-0.00700648036174355,neutral,0.01991659656133335,43,-0.00016294140376147792
2022-03-29 00:00:00,17,1,-0.0470596590909091,neutral,0.0470596590909091,43,-0.0010944106765327698
2022-03-29 00:00:00,19,1,0.0081597222222222,neutral,0.0081597222222222,43,0.0001897609819121442
2022-03-29 00:00:00,22,1,-0.0515669191919191,negative,0.0515669191919191,43,-0.0011992306788818395
2022-03-29 00:00:00,25,1,,neutral,,43,
2022-03-29 00:00:00,28,1,0.00512677426739925,neutral,0.01016340430402925,43,0.00011922730854416861
2022-03-29 00:00:00,33,1,0.0079797979797979,neutral,0.0079797979797979,43,0.0001855766972046023
2022-03-29 00:00:00,35,1,0.068384574804246,neutral,0.068384574804246,43,0.0015903389489359536
2022-03-29 00:00:00,39,1,0.04273135935245305,neutral,0.04273135935245305,43,0.0009937525430803035
2022-03-29 00:00:00,42,1,-0.0140594869146005,neutral,0.0140594869146005,43,-0.0003269648119674535
2022-03-29 00:00:00,43,1,0.02110374759325765,neutral,0.02110374759325765,43,0.0004907848277501779
2022-03-29 00:00:00,46,1,0.0754540598290598,positive,0.0754540598290598,43,0.0017547455774199953
2022-03-29 00:00:00,47,1,,neutral,,43,
2022-03-29 00:00:00,49,1,0.07247019316662165,neutral,0.07247019316662165,43,0.0016853533294563174
2022-03-29 00:00:00,51,1,0.092379679144385,positive,0.092379679144385,43,0.0021483646312647673
2022-03-29 00:00:00,68,1,0.0,neutral,0.0,43,0.0
2022-03-29 00:00:00,69,1,0.0348978798978798,neutral,0.0348978798978798,43,0.0008115786022762744
2022-03-29 00:00:00,73,14,0.0725072658171249,positive,0.0725072658171249,4,0.018126816454281224
2022-03-29 00:00:00,75,1,0.0451603572205607,neutral,0.0451603572205607,43,0.001050240865594435
2022-03-29 00:00:00,77,1,0.025236742424242398,negative,0.1346117424242424,43,0.0005869009866102883
2022-03-29 00:00:00,85,14,-0.0351851851851851,neutral,0.0351851851851851,4,-0.008796296296296274
2022-03-29 00:00:00,86,1,0.0483585858585858,neutral,0.0483585858585858,43,0.0011246182757810653
2022-03-29 00:00:00,87,1,-0.0439393939393939,neutral,0.0439393939393939,43,-0.0010218463706835792
2022-03-29 00:00:00,99,14,0.0134184558426982,neutral,0.0134184558426982,4,0.00335461396067455
2022-03-29 00:00:00,103,1,0.0366228070175438,neutral,0.0366228070175438,43,0.0008516931864545069
2022-03-29 00:00:00,103,14,0.0878099503571201,positive,0.0878099503571201,4,0.021952487589280024
2022-03-29 00:00:00,108,1,0.042889996907854,neutral,0.042889996907854,43,0.0009974417885547442
2022-03-30,8,1,,neutral,,4,
2022-03-30,14,1,,neutral,,4,
2022-03-30,60,1,,neutral,,4,
2022-03-30 00:00:00,1,1,0.05997273155104281,neutral,0.05997273155104281,56,0.0010709416348400503
2022-03-30 00:00:00,3,1,0.02881493532485415,neutral,0.040982647836603346,56,0.0005145524165152527
2022-03-30 00:00:00,4,1,0.1548690366872185,positive,0.1548690366872185,56,0.0027655185122717587
2022-03-30 00:00:00,5,1,-0.0032176870748299,neutral,0.0032176870748299,56,-5.745869776481964e-05
2022-03-30 00:00:00,7,1,0.0798611111111111,positive,0.0798611111111111,56,0.0014260912698412698
2022-03-30 00:00:00,9,1,0.0333333333333333,neutral,0.0333333333333333,56,0.0005952380952380946
2022-03-30 00:00:00,13,1,-0.0333333333333333,neutral,0.0333333333333333,56,-0.0005952380952380946
2022-03-30 00:00:00,15,1,0.09724998523643841,neutral,0.09724998523643841,56,0.0017366068792221145
2022-03-30 00:00:00,19,1,-0.0013322884012539,neutral,0.0013322884012539,56,-2.3790864308105356e-05
2022-03-30 00:00:00,26,1,0.020264469014469048,neutral,0.07026446901446895,56,0.0003618655181155187
2022-03-30 00:00:00,28,1,0.0222039429642522,neutral,0.0222039429642522,56,0.00039649898150450355
2022-03-30 00:00:00,35,1,0.06283359916750325,positive,0.06283359916750325,56,0.0011220285565625582
2022-03-30 00:00:00,35,14,0.0754057752519127,positive,0.0754057752519127,3,0.02513525841730423
2022-03-30 00:00:00,37,1,0.0,neutral,0.0,56,0.0
2022-03-30 00:00:00,41,1,,neutral,,56,
2022-03-30 00:00:00,42,1,0.1107142857142857,positive,0.1107142857142857,56,0.0019770408163265305
2022-03-30 00:00:00,43,1,-0.1727272727272727,negative,0.1727272727272727,56,-0.003084415584415584
2022-03-30 00:00:00,46,1,-0.3333333333333333,negative,0.3333333333333333,56,-0.005952380952380952
2022-03-30 00:00:00,47,1,-0.0083333333333333,neutral,0.0083333333333333,56,-0.00014880952380952323
2022-03-30 00:00:00,55,1,,neutral,,56,
2022-03-30 00:00:00,56,1,0.17283312145571195,positive,0.17283312145571195,56,0.0030863057402805705
2022-03-30 00:00:00,67,1,0.1611225895316804,positive,0.1611225895316804,56,0.0028771890987800072
2022-03-30 00:00:00,68,1,-0.0382692044001285,negative,0.1617307955998714,56,-0.0006833786500022946
2022-03-30 00:00:00,74,1,0.0524907988391134,neutral,0.0524907988391134,56,0.0009373356935555965
2022-03-30 00:00:00,76,1,-0.013143437318695,neutral,0.013143437318695,56,-0.0002347042378338393
2022-03-30 00:00:00,77,1,0.04840417066045996,neutral,0.05322546048174976,56,0.0008643601903653564
2022-03-30 00:00:00,79,1,0.0069221628045157,neutral,0.0069221628045157,56,0.0001236100500806375
2022-03-30 00:00:00,83,1,-0.0100060757955494,neutral,0.0100060757955494,56,-0.00017867992492052502
2022-03-30 00:00:00,85,1,0.0673859628026294,positive,0.0673859628026294,56,0.0012033207643326678
2022-03-30 00:00:00,91,1,0.1056901515151515,positive,0.1056901515151515,56,0.001887324134199134
2022-03-30 00:00:00,92,1,0.03152784173085355,neutral,0.031798108804399254,56,0.000562997173765242
2022-03-30 00:00:00,93,1,0.0291098484848484,neutral,0.0291098484848484,56,0.0005198187229437215
2022-03-30 00:00:00,93,14,0.0365079365079365,neutral,0.0365079365079365,3,0.012169312169312168
2022-03-30 00:00:00,95,1,0.20061294765840215,positive,0.20061294765840215,56,0.00358237406532861
2022-03-30 00:00:00,98,1,0.0,neutral,0.0,56,0.0
2022-03-30 00:00:00,103,1,0.0241792929292929,neutral,0.0241792929292929,56,0.0004317730880230875
2022-03-30 00:00:00,108,1,0.06527849638477976,positive,0.06527849638477976,56,0.0011656874354424955
2022-03-31 00:00:00,5,1,0.0413694568736585,neutral,0.0413694568736585,52,0.0007955664783395865
2022-03-31 00:00:00,7,1,0.0,neutral,0.0,52,0.0
2022-03-31 00:00:00,8,1,0.058666896710375,neutral,0.058666896710375,52,0.0011282095521225961
2022-03-31 00:00:00,9,1,0.0367942225489395,neutral,0.0367942225489395,52,0.0007075812028642212
2022-03-31 00:00:00,13,1,0.0392328580761416,neutral,0.0392328580761416,52,0.0007544780399258
2022-03-31 00:00:00,14,1,,neutral,,52,
2022-03-31 00:00:00,23,1,0.0483984496576408,neutral,0.055523118969810104,52,0.0009307394164930923
2022-03-31 00:00:00,25,1,-0.0217261904761905,negative,0.0532738095238095,52,-0.0004178113553113558
2022-03-31 00:00:00,26,1,0.0717475091611604,neutral,0.0717475091611604,52,0.001379759791560777
2022-03-31 00:00:00,27,1,0.04094954938497135,neutral,0.04094954938497135,52,0.0007874913343263721
2022-03-31 00:00:00,30,1,0.0066056910569105,neutral,0.0066056910569105,52,0.00012703252032520194
2022-03-31 00:00:00,31,1,0.3,positive,0.3,52,0.005769230769230769
2022-03-31 00:00:00,33,1,0.25,positive,0.25,52,0.004807692307692308
2022-03-31 00:00:00,39,1,-0.0333105147864184,neutral,0.0333105147864184,52,-0.0006405868228157385
2022-03-31 00:00:00,42,1,,neutral,,52,
2022-03-31 00:00:00,43,1,-0.0095269841269841,neutral,0.0095269841269841,52,-0.0001832112332112327
2022-03-31 00:00:00,44,1,0.0464775304061018,neutral,0.0464775304061018,52,0.0008937986616558038
2022-03-31 00:00:00,46,1,-0.0958333333333333,negative,0.0958333333333333,52,-0.0018429487179487173
2022-03-31 00:00:00,47,1,-0.03765905365769493,negative,0.106810192374051,52,-0.0007242125703402872
2022-03-31 00:00:00,50,1,-0.2098765432098765,negative,0.2098765432098765,52,-0.004036087369420702
2022-03-31 00:00:00,51,1,0.0527777777777777,positive,0.0527777777777777,52,0.0010149572649572635
2022-03-31 00:00:00,52,1,0.13773432857991674,positive,0.13773432857991674,52,0.002648737088075322
2022-03-31 00:00:00,53,1,0.0118055555555555,neutral,0.0118055555555555,52,0.00022702991452991345
2022-03-31 00:00:00,55,1,0.0328790551012773,neutral,0.0328790551012773,52,0.0006322895211784096
2022-03-31 00:00:00,58,1,0.1395871985157699,positive,0.1395871985157699,52,0.002684369202226344
2022-03-31 00:00:00,60,14,0.0005263157894736,neutral,0.0005263157894736,1,0.0005263157894736
2022-03-31 00:00:00,75,1,0.02807355967078185,neutral,0.02807355967078185,52,0.0005398761475150356
2022-03-31 00:00:00,77,1,,neutral,,52,
2022-03-31 00:00:00,79,1,0.0656848659003831,neutral,0.0656848659003831,52,0.0012631704980842903
2022-03-31 00:00:00,86,1,0.0,neutral,0.0,52,0.0
2022-03-31 00:00:00,92,1,0.0081201712061087,neutral,0.0081201712061087,52,0.00015615713857901347
2022-03-31 00:00:00,93,1,0.0323814443132625,neutral,0.0323814443132625,52,0.0006227200829473558
2022-03-31 00:00:00,102,1,0.10823662153449384,positive,0.10823662153449384,52,0.0020814734910479587
2022-03-31 00:00:00,105,1,0.02125,neutral,0.02125,52,0.0004086538461538462
2022-03-31 00:00:00,108,1,0.1323469387755101,positive,0.1323469387755101,52,0.002545133437990579
2022-04-01 00:00:00,1,1,0.1113055845814466,positive,0.1113055845814466,54,0.002061214529286048
2022-04-01 00:00:00,4,1,0.2148148148148148,positive,0.2148148148148148,54,0.003978052126200274
2022-04-01 00:00:00,7,1,0.039556920040003364,neutral,0.039556920040003364,54,0.0007325355562963586
2022-04-01 00:00:00,8,1,0.02415597323835195,neutral,0.02557106757797455,54,0.00044733283774725833
2022-04-01 00:00:00,12,1,0.1252083333333333,positive,0.1252083333333333,54,0.0023186728395061724
2022-04-01 00:00:00,13,1,0.0458333333333333,neutral,0.0458333333333333,54,0.0008487654320987649
2022-04-01 00:00:00,14,1,,neutral,,54,
2022-04-01 00:00:00,18,1,0.0534090909090909,neutral,0.0534090909090909,54,0.0009890572390572388
2022-04-01 00:00:00,19,1,0.113235294117647,positive,0.113235294117647,54,0.002096949891067537
2022-04-01 00:00:00,20,1,0.06135063705645065,neutral,0.07362455035776115,54,0.0011361229084527898
2022-04-01 00:00:00,23,1,0.0333333333333333,neutral,0.0333333333333333,54,0.0006172839506172833
2022-04-01 00:00:00,28,1,-0.1138392857142857,negative,0.1138392857142857,54,-0.0021081349206349205
2022-04-01 00:00:00,30,1,-0.018287037037037,neutral,0.018287037037037,54,-0.00033864883401920373
2022-04-01 00:00:00,35,1,0.0871619047619047,positive,0.0871619047619047,54,0.0016141093474426797
2022-04-01 00:00:00,35,14,0.0201837474120082,neutral,0.0201837474120082,3,0.006727915804002733
2022-04-01 00:00:00,39,1,0.0954040404040404,positive,0.0954040404040404,54,0.001766741488963711
2022-04-01 00:00:00,42,1,0.0491899639800403,neutral,0.0491899639800403,54,0.0009109252588896352
2022-04-01 00:00:00,43,1,-0.02480752113929685,negative,0.046621050289274546,54,-0.00045939853961660836
2022-04-01 00:00:00,44,1,0.077502549014525,positive,0.077502549014525,54,0.0014352323891578703
2022-04-01 00:00:00,46,1,-0.0075757575757575,neutral,0.0075757575757575,54,-0.00014029180695847223
2022-04-01 00:00:00,47,1,0.1038988095238095,neutral,0.1038988095238095,54,0.0019240520282186946
2022-04-01 00:00:00,47,14,0.0303979125896934,neutral,0.0303979125896934,3,0.010132637529897801
2022-04-01 00:00:00,50,1,-0.021521164021164,neutral,0.021521164021164,54,-0.000398540074466
2022-04-01 00:00:00,51,1,-0.0077726017943409,neutral,0.0077726017943409,54,-0.0001439370702655722
2022-04-01 00:00:00,55,1,0.040782095343164,neutral,0.040782095343164,54,0.0007552239878363704
2022-04-01 00:00:00,67,1,-0.0908045977011494,negative,0.0908045977011494,54,-0.0016815666240953594
2022-04-01 00:00:00,68,1,0.04961219336219335,neutral,0.04961219336219335,54,0.0009187443215220991
2022-04-01 00:00:00,74,1,0.0610833949248583,neutral,0.0610833949248583,54,0.0011311739800899685
2022-04-01 00:00:00,77,1,0.0710291692434549,neutral,0.0710291692434549,54,0.0013153549859899055
2022-04-01 00:00:00,79,1,0.08102594360124477,positive,0.08102594360124477,54,0.0015004804370600882
2022-04-01 00:00:00,79,14,-0.0117116175903304,neutral,0.0117116175903304,3,-0.0039038725301101334
2022-04-01 00:00:00,83,1,0.0653564132496716,positive,0.0653564132496716,54,0.0012103039490679926
2022-04-01 00:00:00,85,1,0.0852829820452771,positive,0.0852829820452771,54,0.0015793144823199462
2022-04-01 00:00:00,86,1,-0.0166666666666666,neutral,0.0166666666666666,54,-0.0003086419753086408
2022-04-01 00:00:00,92,1,0.1598484848484848,positive,0.1598484848484848,54,0.0029601571268237925
2022-04-01 00:00:00,93,1,0.1999999999999999,neutral,0.1999999999999999,54,0.0037037037037037017
2022-04-01 00:00:00,102,1,0.0239375320020481,neutral,0.0239375320020481,54,0.0004432876296675574
2022-04-01 00:00:00,103,1,0.124013949013949,positive,0.124013949013949,54,0.002296554611369426
2022-04-01 00:00:00,106,1,,neutral,,54,
2022-04-01 00:00:00,108,1,0.0648108376707598,positive,0.0648108376707598,54,0.001200200697606663
2022-04-02 00:00:00,1,1,,neutral,,30,
2022-04-02 00:00:00,3,1,0.0990989147838463,positive,0.0990989147838463,30,0.0033032971594615435
2022-04-02 00:00:00,6,1,0.0532960464015151,neutral,0.0532960464015151,30,0.0017765348800505034
2022-04-02 00:00:00,7,1,0.1195652173913043,positive,0.1195652173913043,30,0.00398550724637681
2022-04-02 00:00:00,13,1,-1.7251725172515852e-05,neutral,1.7251725172515852e-05,30,-5.750575057505284e-07
2022-04-02 00:00:00,14,1,-0.0555555555555555,negative,0.0555555555555555,30,-0.00185185185185185
2022-04-02 00:00:00,18,1,0.09737499999999996,positive,0.09737499999999996,30,0.003245833333333332
2022-04-02 00:00:00,22,1,0.0966835016835016,positive,0.0966835016835016,30,0.0032227833894500533
2022-04-02 00:00:00,28,1,0.0916165413533834,positive,0.0916165413533834,30,0.0030538847117794468
2022-04-02 00:00:00,30,1,0.21535428691678693,positive,0.21535428691678693,30,0.007178476230559564
2022-04-02 00:00:00,34,1,0.0,neutral,0.0,30,0.0
2022-04-02 00:00:00,39,1,0.0144380887010081,neutral,0.0144380887010081,30,0.00048126962336693667
2022-04-02 00:00:00,42,1,0.0267316017316017,neutral,0.0267316017316017,30,0.00089105339105339
2022-04-02 00:00:00,43,1,0.0319298801080716,neutral,0.0319298801080716,30,0.0010643293369357201
